lamino_8025,lamino_8025.npy
lamino_8937,lamino_8937.npy
lamino_0252,lamino_0252.npy
lamino_2705,lamino_2705.npy
lamino_7154,lamino_7154.npy
lamino_8640,lamino_8640.npy
lamino_2566,lamino_2566.npy
lamino_6098,lamino_6098.npy
lamino_7362,lamino_7362.npy
lamino_8022,lamino_8022.npy
lamino_1161,lamino_1161.npy
lamino_6688,lamino_6688.npy
lamino_6972,lamino_6972.npy
lamino_8821,lamino_8821.npy
lamino_5249,lamino_5249.npy
lamino_6132,lamino_6132.npy
lamino_4836,lamino_4836.npy
lamino_8816,lamino_8816.npy
lamino_3679,lamino_3679.npy
lamino_9592,lamino_9592.npy
lamino_7328,lamino_7328.npy
lamino_2237,lamino_2237.npy
lamino_5583,lamino_5583.npy
lamino_6241,lamino_6241.npy
lamino_4910,lamino_4910.npy
lamino_9567,lamino_9567.npy
lamino_7796,lamino_7796.npy
lamino_5800,lamino_5800.npy
lamino_5161,lamino_5161.npy
lamino_8895,lamino_8895.npy
lamino_2056,lamino_2056.npy
lamino_3032,lamino_3032.npy
lamino_5441,lamino_5441.npy
lamino_6023,lamino_6023.npy
lamino_7533,lamino_7533.npy
lamino_2325,lamino_2325.npy
lamino_0755,lamino_0755.npy
lamino_6489,lamino_6489.npy
lamino_2326,lamino_2326.npy
lamino_1901,lamino_1901.npy
lamino_0165,lamino_0165.npy
lamino_0786,lamino_0786.npy
lamino_2670,lamino_2670.npy
lamino_3720,lamino_3720.npy
lamino_7148,lamino_7148.npy
lamino_1429,lamino_1429.npy
lamino_1969,lamino_1969.npy
lamino_1531,lamino_1531.npy
lamino_6494,lamino_6494.npy
lamino_3666,lamino_3666.npy
lamino_7554,lamino_7554.npy
lamino_4762,lamino_4762.npy
lamino_8578,lamino_8578.npy
lamino_9267,lamino_9267.npy
lamino_8154,lamino_8154.npy
lamino_7955,lamino_7955.npy
lamino_1498,lamino_1498.npy
lamino_9626,lamino_9626.npy
lamino_6333,lamino_6333.npy
lamino_2830,lamino_2830.npy
lamino_5082,lamino_5082.npy
lamino_0140,lamino_0140.npy
lamino_8291,lamino_8291.npy
lamino_5059,lamino_5059.npy
lamino_2179,lamino_2179.npy
lamino_5380,lamino_5380.npy
lamino_1760,lamino_1760.npy
lamino_8709,lamino_8709.npy
lamino_8497,lamino_8497.npy
lamino_2549,lamino_2549.npy
lamino_9520,lamino_9520.npy
lamino_7984,lamino_7984.npy
lamino_5558,lamino_5558.npy
lamino_8963,lamino_8963.npy
lamino_6127,lamino_6127.npy
lamino_6750,lamino_6750.npy
lamino_2273,lamino_2273.npy
lamino_3912,lamino_3912.npy
lamino_8247,lamino_8247.npy
lamino_8426,lamino_8426.npy
lamino_0509,lamino_0509.npy
lamino_4066,lamino_4066.npy
lamino_9152,lamino_9152.npy
lamino_1158,lamino_1158.npy
lamino_7345,lamino_7345.npy
lamino_9669,lamino_9669.npy
lamino_1472,lamino_1472.npy
lamino_6912,lamino_6912.npy
lamino_1624,lamino_1624.npy
lamino_5402,lamino_5402.npy
lamino_1605,lamino_1605.npy
lamino_5000,lamino_5000.npy
lamino_3014,lamino_3014.npy
lamino_8593,lamino_8593.npy
lamino_6071,lamino_6071.npy
lamino_0953,lamino_0953.npy
lamino_2855,lamino_2855.npy
lamino_2412,lamino_2412.npy
lamino_1332,lamino_1332.npy
lamino_4772,lamino_4772.npy
lamino_3614,lamino_3614.npy
lamino_6236,lamino_6236.npy
lamino_1322,lamino_1322.npy
lamino_5738,lamino_5738.npy
lamino_3965,lamino_3965.npy
lamino_8521,lamino_8521.npy
lamino_0088,lamino_0088.npy
lamino_7298,lamino_7298.npy
lamino_2651,lamino_2651.npy
lamino_3397,lamino_3397.npy
lamino_2196,lamino_2196.npy
lamino_8896,lamino_8896.npy
lamino_2300,lamino_2300.npy
lamino_8524,lamino_8524.npy
lamino_3247,lamino_3247.npy
lamino_0836,lamino_0836.npy
lamino_1270,lamino_1270.npy
lamino_6602,lamino_6602.npy
lamino_2583,lamino_2583.npy
lamino_6029,lamino_6029.npy
lamino_9334,lamino_9334.npy
lamino_9684,lamino_9684.npy
lamino_5468,lamino_5468.npy
lamino_7653,lamino_7653.npy
lamino_8260,lamino_8260.npy
lamino_7981,lamino_7981.npy
lamino_0208,lamino_0208.npy
lamino_7356,lamino_7356.npy
lamino_6336,lamino_6336.npy
lamino_4253,lamino_4253.npy
lamino_4631,lamino_4631.npy
lamino_8613,lamino_8613.npy
lamino_6712,lamino_6712.npy
lamino_4620,lamino_4620.npy
lamino_5640,lamino_5640.npy
lamino_0305,lamino_0305.npy
lamino_4506,lamino_4506.npy
lamino_8944,lamino_8944.npy
lamino_1955,lamino_1955.npy
lamino_3846,lamino_3846.npy
lamino_7334,lamino_7334.npy
lamino_3724,lamino_3724.npy
lamino_9288,lamino_9288.npy
lamino_1776,lamino_1776.npy
lamino_2622,lamino_2622.npy
lamino_9756,lamino_9756.npy
lamino_8679,lamino_8679.npy
lamino_6394,lamino_6394.npy
lamino_1997,lamino_1997.npy
lamino_9256,lamino_9256.npy
lamino_3750,lamino_3750.npy
lamino_0428,lamino_0428.npy
lamino_4608,lamino_4608.npy
lamino_8682,lamino_8682.npy
lamino_2228,lamino_2228.npy
lamino_0988,lamino_0988.npy
lamino_6871,lamino_6871.npy
lamino_8485,lamino_8485.npy
lamino_4361,lamino_4361.npy
lamino_3849,lamino_3849.npy
lamino_2934,lamino_2934.npy
lamino_9858,lamino_9858.npy
lamino_1497,lamino_1497.npy
lamino_5068,lamino_5068.npy
lamino_5351,lamino_5351.npy
lamino_3415,lamino_3415.npy
lamino_9430,lamino_9430.npy
lamino_4169,lamino_4169.npy
lamino_3318,lamino_3318.npy
lamino_3705,lamino_3705.npy
lamino_4863,lamino_4863.npy
lamino_1766,lamino_1766.npy
lamino_2801,lamino_2801.npy
lamino_5832,lamino_5832.npy
lamino_9005,lamino_9005.npy
lamino_6112,lamino_6112.npy
lamino_6624,lamino_6624.npy
lamino_7196,lamino_7196.npy
lamino_0241,lamino_0241.npy
lamino_9038,lamino_9038.npy
lamino_2925,lamino_2925.npy
lamino_3545,lamino_3545.npy
lamino_1705,lamino_1705.npy
lamino_7428,lamino_7428.npy
lamino_6256,lamino_6256.npy
lamino_5883,lamino_5883.npy
lamino_6800,lamino_6800.npy
lamino_4367,lamino_4367.npy
lamino_4111,lamino_4111.npy
lamino_1668,lamino_1668.npy
lamino_6039,lamino_6039.npy
lamino_5114,lamino_5114.npy
lamino_1520,lamino_1520.npy
lamino_4898,lamino_4898.npy
lamino_3216,lamino_3216.npy
lamino_6478,lamino_6478.npy
lamino_3525,lamino_3525.npy
lamino_2671,lamino_2671.npy
lamino_8066,lamino_8066.npy
lamino_0590,lamino_0590.npy
lamino_0716,lamino_0716.npy
lamino_6454,lamino_6454.npy
lamino_9180,lamino_9180.npy
lamino_0324,lamino_0324.npy
lamino_5300,lamino_5300.npy
lamino_4121,lamino_4121.npy
lamino_0814,lamino_0814.npy
lamino_9397,lamino_9397.npy
lamino_3928,lamino_3928.npy
lamino_0223,lamino_0223.npy
lamino_1664,lamino_1664.npy
lamino_3168,lamino_3168.npy
lamino_6987,lamino_6987.npy
lamino_1312,lamino_1312.npy
lamino_7126,lamino_7126.npy
lamino_7495,lamino_7495.npy
lamino_2288,lamino_2288.npy
lamino_6147,lamino_6147.npy
lamino_1112,lamino_1112.npy
lamino_2077,lamino_2077.npy
lamino_7818,lamino_7818.npy
lamino_1467,lamino_1467.npy
lamino_2906,lamino_2906.npy
lamino_9193,lamino_9193.npy
lamino_2819,lamino_2819.npy
lamino_1995,lamino_1995.npy
lamino_1748,lamino_1748.npy
lamino_3313,lamino_3313.npy
lamino_6944,lamino_6944.npy
lamino_6166,lamino_6166.npy
lamino_0784,lamino_0784.npy
lamino_0033,lamino_0033.npy
lamino_8130,lamino_8130.npy
lamino_3443,lamino_3443.npy
lamino_4172,lamino_4172.npy
lamino_7947,lamino_7947.npy
lamino_9147,lamino_9147.npy
lamino_3211,lamino_3211.npy
lamino_8748,lamino_8748.npy
lamino_4152,lamino_4152.npy
lamino_2414,lamino_2414.npy
lamino_7624,lamino_7624.npy
lamino_0848,lamino_0848.npy
lamino_9243,lamino_9243.npy
lamino_4723,lamino_4723.npy
lamino_6510,lamino_6510.npy
lamino_3139,lamino_3139.npy
lamino_1178,lamino_1178.npy
lamino_6515,lamino_6515.npy
lamino_8942,lamino_8942.npy
lamino_5459,lamino_5459.npy
lamino_3583,lamino_3583.npy
lamino_0303,lamino_0303.npy
lamino_6572,lamino_6572.npy
lamino_9008,lamino_9008.npy
lamino_6975,lamino_6975.npy
lamino_0231,lamino_0231.npy
lamino_9189,lamino_9189.npy
lamino_3098,lamino_3098.npy
lamino_6737,lamino_6737.npy
lamino_1244,lamino_1244.npy
lamino_4343,lamino_4343.npy
lamino_9227,lamino_9227.npy
lamino_4889,lamino_4889.npy
lamino_3500,lamino_3500.npy
lamino_2836,lamino_2836.npy
lamino_3262,lamino_3262.npy
lamino_9528,lamino_9528.npy
lamino_5335,lamino_5335.npy
lamino_6574,lamino_6574.npy
lamino_8562,lamino_8562.npy
lamino_5361,lamino_5361.npy
lamino_5180,lamino_5180.npy
lamino_6361,lamino_6361.npy
lamino_5092,lamino_5092.npy
lamino_0154,lamino_0154.npy
lamino_3692,lamino_3692.npy
lamino_6046,lamino_6046.npy
lamino_7131,lamino_7131.npy
lamino_4193,lamino_4193.npy
lamino_9169,lamino_9169.npy
lamino_8950,lamino_8950.npy
lamino_3985,lamino_3985.npy
lamino_6060,lamino_6060.npy
lamino_7721,lamino_7721.npy
lamino_7062,lamino_7062.npy
lamino_8539,lamino_8539.npy
lamino_0683,lamino_0683.npy
lamino_3078,lamino_3078.npy
lamino_9144,lamino_9144.npy
lamino_5708,lamino_5708.npy
lamino_0029,lamino_0029.npy
lamino_1314,lamino_1314.npy
lamino_8224,lamino_8224.npy
lamino_2286,lamino_2286.npy
lamino_3485,lamino_3485.npy
lamino_8559,lamino_8559.npy
lamino_2940,lamino_2940.npy
lamino_4658,lamino_4658.npy
lamino_7810,lamino_7810.npy
lamino_2422,lamino_2422.npy
lamino_6683,lamino_6683.npy
lamino_5176,lamino_5176.npy
lamino_5876,lamino_5876.npy
lamino_1606,lamino_1606.npy
lamino_6660,lamino_6660.npy
lamino_9724,lamino_9724.npy
lamino_8147,lamino_8147.npy
lamino_1675,lamino_1675.npy
lamino_8652,lamino_8652.npy
lamino_7931,lamino_7931.npy
lamino_6936,lamino_6936.npy
lamino_9158,lamino_9158.npy
lamino_6022,lamino_6022.npy
lamino_7634,lamino_7634.npy
lamino_9645,lamino_9645.npy
lamino_7186,lamino_7186.npy
lamino_6568,lamino_6568.npy
lamino_6041,lamino_6041.npy
lamino_2887,lamino_2887.npy
lamino_5343,lamino_5343.npy
lamino_9779,lamino_9779.npy
lamino_9980,lamino_9980.npy
lamino_0996,lamino_0996.npy
lamino_4321,lamino_4321.npy
lamino_7238,lamino_7238.npy
lamino_1881,lamino_1881.npy
lamino_3640,lamino_3640.npy
lamino_4878,lamino_4878.npy
lamino_1504,lamino_1504.npy
lamino_8545,lamino_8545.npy
lamino_9066,lamino_9066.npy
lamino_3092,lamino_3092.npy
lamino_7799,lamino_7799.npy
lamino_0212,lamino_0212.npy
lamino_5067,lamino_5067.npy
lamino_3323,lamino_3323.npy
lamino_6949,lamino_6949.npy
lamino_6100,lamino_6100.npy
lamino_8914,lamino_8914.npy
lamino_2451,lamino_2451.npy
lamino_1052,lamino_1052.npy
lamino_9023,lamino_9023.npy
lamino_6115,lamino_6115.npy
lamino_0348,lamino_0348.npy
lamino_2194,lamino_2194.npy
lamino_4106,lamino_4106.npy
lamino_6077,lamino_6077.npy
lamino_6275,lamino_6275.npy
lamino_0677,lamino_0677.npy
lamino_5667,lamino_5667.npy
lamino_7203,lamino_7203.npy
lamino_7039,lamino_7039.npy
lamino_4118,lamino_4118.npy
lamino_2042,lamino_2042.npy
lamino_1690,lamino_1690.npy
lamino_1300,lamino_1300.npy
lamino_9692,lamino_9692.npy
lamino_8258,lamino_8258.npy
lamino_0292,lamino_0292.npy
lamino_6038,lamino_6038.npy
lamino_0886,lamino_0886.npy
lamino_4759,lamino_4759.npy
lamino_1616,lamino_1616.npy
lamino_4786,lamino_4786.npy
lamino_2574,lamino_2574.npy
lamino_2371,lamino_2371.npy
lamino_7318,lamino_7318.npy
lamino_7061,lamino_7061.npy
lamino_4176,lamino_4176.npy
lamino_2591,lamino_2591.npy
lamino_6955,lamino_6955.npy
lamino_2459,lamino_2459.npy
lamino_6948,lamino_6948.npy
lamino_7780,lamino_7780.npy
lamino_0328,lamino_0328.npy
lamino_7975,lamino_7975.npy
lamino_4267,lamino_4267.npy
lamino_2048,lamino_2048.npy
lamino_2984,lamino_2984.npy
lamino_6064,lamino_6064.npy
lamino_2793,lamino_2793.npy
lamino_2405,lamino_2405.npy
lamino_2922,lamino_2922.npy
lamino_4891,lamino_4891.npy
lamino_8384,lamino_8384.npy
lamino_5254,lamino_5254.npy
lamino_6303,lamino_6303.npy
lamino_7486,lamino_7486.npy
lamino_4899,lamino_4899.npy
lamino_0240,lamino_0240.npy
lamino_4145,lamino_4145.npy
lamino_4844,lamino_4844.npy
lamino_0994,lamino_0994.npy
lamino_4287,lamino_4287.npy
lamino_4591,lamino_4591.npy
lamino_2222,lamino_2222.npy
lamino_7698,lamino_7698.npy
lamino_3140,lamino_3140.npy
lamino_0143,lamino_0143.npy
lamino_5285,lamino_5285.npy
lamino_5547,lamino_5547.npy
lamino_5549,lamino_5549.npy
lamino_2606,lamino_2606.npy
lamino_0559,lamino_0559.npy
lamino_9225,lamino_9225.npy
lamino_3539,lamino_3539.npy
lamino_1925,lamino_1925.npy
lamino_6137,lamino_6137.npy
lamino_2750,lamino_2750.npy
lamino_7245,lamino_7245.npy
lamino_2351,lamino_2351.npy
lamino_2416,lamino_2416.npy
lamino_1318,lamino_1318.npy
lamino_0761,lamino_0761.npy
lamino_1753,lamino_1753.npy
lamino_4038,lamino_4038.npy
lamino_5665,lamino_5665.npy
lamino_8567,lamino_8567.npy
lamino_4821,lamino_4821.npy
lamino_2699,lamino_2699.npy
lamino_8129,lamino_8129.npy
lamino_1073,lamino_1073.npy
lamino_4473,lamino_4473.npy
lamino_7524,lamino_7524.npy
lamino_5220,lamino_5220.npy
lamino_3020,lamino_3020.npy
lamino_6525,lamino_6525.npy
lamino_7174,lamino_7174.npy
lamino_4622,lamino_4622.npy
lamino_5910,lamino_5910.npy
lamino_6606,lamino_6606.npy
lamino_5050,lamino_5050.npy
lamino_9439,lamino_9439.npy
lamino_2370,lamino_2370.npy
lamino_4025,lamino_4025.npy
lamino_7571,lamino_7571.npy
lamino_1847,lamino_1847.npy
lamino_5921,lamino_5921.npy
lamino_6496,lamino_6496.npy
lamino_2852,lamino_2852.npy
lamino_3850,lamino_3850.npy
lamino_7443,lamino_7443.npy
lamino_7657,lamino_7657.npy
lamino_0470,lamino_0470.npy
lamino_3153,lamino_3153.npy
lamino_4174,lamino_4174.npy
lamino_8663,lamino_8663.npy
lamino_5659,lamino_5659.npy
lamino_4163,lamino_4163.npy
lamino_4592,lamino_4592.npy
lamino_1845,lamino_1845.npy
lamino_6892,lamino_6892.npy
lamino_3424,lamino_3424.npy
lamino_8970,lamino_8970.npy
lamino_8424,lamino_8424.npy
lamino_8276,lamino_8276.npy
lamino_6798,lamino_6798.npy
lamino_5187,lamino_5187.npy
lamino_3227,lamino_3227.npy
lamino_9098,lamino_9098.npy
lamino_2539,lamino_2539.npy
lamino_8716,lamino_8716.npy
lamino_4864,lamino_4864.npy
lamino_3810,lamino_3810.npy
lamino_4570,lamino_4570.npy
lamino_0625,lamino_0625.npy
lamino_0752,lamino_0752.npy
lamino_8971,lamino_8971.npy
lamino_4932,lamino_4932.npy
lamino_8574,lamino_8574.npy
lamino_5940,lamino_5940.npy
lamino_6648,lamino_6648.npy
lamino_0133,lamino_0133.npy
lamino_8870,lamino_8870.npy
lamino_4671,lamino_4671.npy
lamino_1358,lamino_1358.npy
lamino_1652,lamino_1652.npy
lamino_7979,lamino_7979.npy
lamino_6477,lamino_6477.npy
lamino_7798,lamino_7798.npy
lamino_7205,lamino_7205.npy
lamino_7262,lamino_7262.npy
lamino_4147,lamino_4147.npy
lamino_0599,lamino_0599.npy
lamino_7530,lamino_7530.npy
lamino_4235,lamino_4235.npy
lamino_8994,lamino_8994.npy
lamino_6359,lamino_6359.npy
lamino_7242,lamino_7242.npy
lamino_0834,lamino_0834.npy
lamino_2615,lamino_2615.npy
lamino_1197,lamino_1197.npy
lamino_6976,lamino_6976.npy
lamino_0438,lamino_0438.npy
lamino_8930,lamino_8930.npy
lamino_6058,lamino_6058.npy
lamino_4052,lamino_4052.npy
lamino_4657,lamino_4657.npy
lamino_1494,lamino_1494.npy
lamino_0200,lamino_0200.npy
lamino_3493,lamino_3493.npy
lamino_3658,lamino_3658.npy
lamino_4065,lamino_4065.npy
lamino_8067,lamino_8067.npy
lamino_9003,lamino_9003.npy
lamino_1290,lamino_1290.npy
lamino_8431,lamino_8431.npy
lamino_6894,lamino_6894.npy
lamino_0243,lamino_0243.npy
lamino_8723,lamino_8723.npy
lamino_0497,lamino_0497.npy
lamino_1441,lamino_1441.npy
lamino_3884,lamino_3884.npy
lamino_9317,lamino_9317.npy
lamino_9331,lamino_9331.npy
lamino_7082,lamino_7082.npy
lamino_7176,lamino_7176.npy
lamino_6529,lamino_6529.npy
lamino_6547,lamino_6547.npy
lamino_5670,lamino_5670.npy
lamino_5984,lamino_5984.npy
lamino_0059,lamino_0059.npy
lamino_2964,lamino_2964.npy
lamino_6629,lamino_6629.npy
lamino_2498,lamino_2498.npy
lamino_1700,lamino_1700.npy
lamino_7568,lamino_7568.npy
lamino_7393,lamino_7393.npy
lamino_3185,lamino_3185.npy
lamino_6237,lamino_6237.npy
lamino_4501,lamino_4501.npy
lamino_5026,lamino_5026.npy
lamino_9895,lamino_9895.npy
lamino_8065,lamino_8065.npy
lamino_9834,lamino_9834.npy
lamino_2500,lamino_2500.npy
lamino_6003,lamino_6003.npy
lamino_9530,lamino_9530.npy
lamino_8925,lamino_8925.npy
lamino_7100,lamino_7100.npy
lamino_8959,lamino_8959.npy
lamino_8823,lamino_8823.npy
lamino_4654,lamino_4654.npy
lamino_8768,lamino_8768.npy
lamino_5790,lamino_5790.npy
lamino_6270,lamino_6270.npy
lamino_9395,lamino_9395.npy
lamino_2856,lamino_2856.npy
lamino_8443,lamino_8443.npy
lamino_3961,lamino_3961.npy
lamino_5471,lamino_5471.npy
lamino_7911,lamino_7911.npy
lamino_0916,lamino_0916.npy
lamino_7733,lamino_7733.npy
lamino_7849,lamino_7849.npy
lamino_9712,lamino_9712.npy
lamino_1773,lamino_1773.npy
lamino_7304,lamino_7304.npy
lamino_6027,lamino_6027.npy
lamino_5312,lamino_5312.npy
lamino_8751,lamino_8751.npy
lamino_4236,lamino_4236.npy
lamino_9762,lamino_9762.npy
lamino_9920,lamino_9920.npy
lamino_9033,lamino_9033.npy
lamino_7977,lamino_7977.npy
lamino_7086,lamino_7086.npy
lamino_4843,lamino_4843.npy
lamino_2208,lamino_2208.npy
lamino_8471,lamino_8471.npy
lamino_9628,lamino_9628.npy
lamino_3633,lamino_3633.npy
lamino_4961,lamino_4961.npy
lamino_7770,lamino_7770.npy
lamino_5661,lamino_5661.npy
lamino_5917,lamino_5917.npy
lamino_8658,lamino_8658.npy
lamino_7401,lamino_7401.npy
lamino_7307,lamino_7307.npy
lamino_7212,lamino_7212.npy
lamino_3822,lamino_3822.npy
lamino_0543,lamino_0543.npy
lamino_9173,lamino_9173.npy
lamino_9665,lamino_9665.npy
lamino_9136,lamino_9136.npy
lamino_7971,lamino_7971.npy
lamino_7049,lamino_7049.npy
lamino_4102,lamino_4102.npy
lamino_4002,lamino_4002.npy
